名称,面积(㎡),小区,总价(万),单价(元/㎡)
"大区推荐:双轨,合生汇,万达配套完善",86.23,领秀慧谷,469.0,54390.0
龙锦苑东三区 2室1厅 南 北,101.44,龙锦苑东三区,318.0,31349.0
"经典10+11阳光复式,满五年唯一,视野好4个阳台",92.22,矩阵三期,321.0,34809.0
园墅叠拼别墅 四个卧室 南北通透 停车免费,225.21,园墅,1088.0,48311.0
"朱辛庄 领秀慧谷 不临街,高楼层,无遮挡,商品房,有钥匙",63.46,领秀慧谷,280.0,44122.0
领秀慧谷C区 2室2厅 南 北,90.21,领秀慧谷,518.0,57422.0
领秀慧谷C区 3室2厅 南 北,134.87,领秀慧谷,698.0,51754.0
"商品房满五唯一,中间楼层,户型通透",86.53,通达园小区,256.0,29586.0
和谐家园一区 3室1厅 南 北,118.35,和谐家园一区,390.0,32954.0
领秀慧谷D区 2室2厅 南 北,88.47,领秀慧谷,570.0,64429.0
回龙观·龙跃苑一区·3室·1厅,141.64,龙跃苑一区,510.0,36007.0
小区中间 采光好 业主诚心卖 看房方便,105.83,云趣园一区,330.0,31183.0
回龙观·云趣园一区·4室·2厅,131.77,云趣园一区,365.0,27700.0
"回龙观·龙跃苑三区·3居,一层,园区中心,花园,近地铁霍营站",119.38,龙跃苑三区,429.0,35936.0
"回龙观龙泽,地铁边园墅别墅区,4室2厅联排满五一套",244.0,园墅,1500.0,61475.0
领秀慧谷C区 3室2厅 西南 北,93.44,领秀慧谷,460.0,49230.0
"捡漏!和谐家园一区,大落地窗,通透三居,看房随时",118.53,和谐家园一区,379.0,31975.0
龙锦苑二区 精装两居 诚心出售 好户型主推,88.87,龙锦苑二区,325.0,36571.0
"新上2居,商五唯一,3层,把边采光好,价格可议",98.83,龙跃苑二区,379.0,38349.0
龙博苑三区 2室1厅 南 北,80.28,龙博苑三区,325.0,40484.0
龙腾三 18号线地铁口 商品房 黄金三层 随时看房,117.31,龙腾苑三区,478.0,40747.0
"南北通透眼镜户型三居室,2016年商品房,有地下储物间",108.15,领秀慧谷,518.0,47897.0
急急急!地铁双轨 . 中间层 . 南北通透采光好 . 不临街,118.87,龙锦苑东二区,418.0,35164.0
领秀慧谷B区 3室1厅 南 西 北,89.25,领秀慧谷,380.0,42578.0
龙博苑二区 近地铁 满五唯一,80.11,龙博苑二区,298.0,37199.0
龙跃苑二区 次顶层两居室 不临街 南北通透户型 业主急售,98.88,龙跃苑二区,328.0,33172.0
TBD住总万科天地 2室2厅 东 南 北,81.05,TBD万科天地住宅,335.0,41333.0
"小区中间,不临街,商满五唯一,精装修,随时签约",98.87,龙锦苑东一区,388.0,39244.0
"龙城花园四期,2004年竣工,小区中间位置,格局好",389.59,龙城花园五期,2460.0,63144.0
回龙观·龙跃苑三区·2室·1厅,102.0,龙跃苑三区,308.0,30196.0
"西三旗 回龙观 吉晟别墅,好位置,正规花园",234.56,吉晟别墅,1220.0,52013.0
流星花园 电梯洋房 中高楼层 落地窗 业主诚售,121.82,流星花园三区,558.0,45806.0
领秀慧谷A区 3室1厅 南,89.93,领秀慧谷,420.0,46703.0
上奥世纪中心 1室0厅 北,50.72,上奥世纪中心,251.0,49488.0
"婚房装修,满五年唯一,视野采光好,万科物业",92.46,公园悦府,550.0,59486.0
回龙观·龙博苑一区·3室·1厅,102.01,龙博苑一区,370.0,36271.0
龙锦苑东五区 2室1厅 南 北,99.68,龙锦苑东五区,318.0,31903.0
京投发展公园悦府二区 2室2厅 南,87.41,公园悦府,569.0,65096.0
通达园 3室1厅 南 北,136.24,通达园小区,486.0,35673.0
